Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
312000,1.3923405,1.0458333333333334,0.98820204,0.9947755151865434,0.9947755151865434,1.0
312500,1.3923403,1.9532710280373833,0.98546314,0.9854717026903944,0.9854717026903944,1.0
313000,1.3923405,1.0364372469635628,0.9882192,0.9948163314741485,0.9948163314741485,1.0
313500,1.3923404,1.037837837837838,0.98388606,0.9948087481201672,0.9948087481201672,1.0
314000,1.3923405,1.0241935483870968,0.98823345,0.9948785473943239,0.9948785473943239,1.0
314500,1.3923404,1.0625,0.9802403,0.9946944495042165,0.9946944495042165,1.0
315000,1.3923403,1.9666666666666666,0.9854125,0.9855399106589842,0.9855399106589842,1.0
315500,1.3923405,1.0156862745098039,0.98821974,0.9949395209550858,0.9949395209550858,1.0
316000,1.3923403,2.075,0.980044,0.9849029171814039,0.9849029171814039,1.0
316500,1.3923404,1.1896551724137931,0.9861481,0.9940350923621863,0.9940350923621863,1.0
317000,1.3923405,1.0576131687242798,0.9843745,0.9947119391994712,0.9947119391994712,1.0
317500,1.3923404,1.0337078651685394,0.9841553,0.9948360704984821,0.9948360704984821,1.0
318000,1.3923405,1.0311284046692606,0.98744935,0.9948374032974243,0.9948374032974243,1.0
318500,1.3920841,1.0254237288135593,0.9892898,0.9948785473943239,0.9948785473943239,1.0
319000,1.3916566,2.3466666666666667,0.9790029,0.9815100715464393,0.9815100715464393,1.0
319500,1.3916568,1.0241935483870968,0.98771256,0.9948785473943239,0.9948785473943239,1.0
320000,1.3916566,1.0952380952380953,0.98936754,0.9948785473943239,0.9948785473943239,1.0
320500,1.3916568,1.9852941176470589,0.9819312,0.9847804921429332,0.9847804921429332,1.0
321000,1.3916568,1.028225806451613,0.98832846,0.9948785473943239,0.9948785473943239,1.0
321500,1.3916566,1.0508474576271187,0.98479104,0.9947325150662489,0.9947325150662489,1.0
322000,1.3916568,1.0612244897959184,0.98543566,0.9946913628421202,0.9946913628421202,1.0
322500,1.3916568,1.0722222222222222,0.98131263,0.9946448138502778,0.9946448138502778,1.0
323000,1.3916566,1.0329218106995885,0.9841438,0.9948347156698053,0.9948347156698053,1.0
323500,1.3916566,1.031496062992126,0.9868944,0.9948374032974243,0.9948374032974243,1.0
324000,1.3916566,1.9663461538461537,0.9843844,0.9856308456336227,0.9856308456336227,1.0
